snr_db,avg_svd,avg_gmd_thp,gain_gmd_thp_vs_svd,avg_svd_ber,avg_gmd_thp_ber,avg_svd_leakage,avg_gmd_thp_leakage
-10.0,0.843307042352909,0.006815529511749574,-0.8364915128411594,0.45062255859375,0.4962158203125,0.0,0.0
-5.0,2.4311161411160507,0.0042408895044760975,-2.4268752516115746,0.4014892578125,0.49432373046875,0.0,0.0
0.0,6.0715251984643395,0.2705919633151246,-5.800933235149214,0.32159423828125,0.4556884765625,0.0,0.0
5.0,12.407284217065332,5.130844128853397,-7.276440088211935,0.22320556640625,0.30535888671875,0.0,0.0
10.0,20.29665287966878,16.892363114718393,-3.404289764950388,0.12420654296875,0.14453125,0.0,0.0
15.0,26.9506416648002,28.065056158540933,1.1144144937407319,0.0479736328125,0.03289794921875,0.0,0.0
20.0,30.64495015580659,31.726832895763888,1.0818827399572974,0.01239013671875,0.002197265625,0.0,0.0
25.0,31.928852209630154,31.999450840267695,0.0705986306375408,0.00054931640625,0.0,0.0,0.0
30.0,31.99999933046632,32.0,6.695336800532914e-07,0.0,0.0,0.0,0.0
